Disease,Resolution,Direction,CellType,Real_Score,P_Value,FDR_Adjusted_P
schizoaffective,600,Positive,opc_sig,-0.0150229184583596,1.0,1.0
schizoaffective,600,Positive,pvalb_expr,-0.0841279645820654,1.0,1.0
schizoaffective,600,Positive,pvalb_sig,-0.0841279645820654,1.0,1.0
schizoaffective,600,Positive,lamp5_sig,-0.0325333263795202,1.0,1.0
schizoaffective,600,Positive,sst_expr,-0.022350827313709,1.0,1.0
schizoaffective,600,Positive,sst_sig,-0.022350827313709,1.0,1.0
schizoaffective,700,Negative,astro_sig,0.0066765491359233,0.0,0.0
schizoaffective,700,Negative,l2_3_it_sig,0.0188561847211585,0.0,0.0
schizoaffective,700,Negative,l6_ct_sig,0.015507461442133,0.0,0.0
schizoaffective,700,Negative,l4_it_sig,0.0490429245595456,0.0,0.0
schizoaffective,700,Negative,l6_it_sig,0.0089789305752693,0.0,0.0
schizoaffective,700,Negative,oligo_sig,0.0178094676248708,0.0,0.0
schizoaffective,700,Negative,microglia_sig,0.0501553991847503,0.0,0.0
schizoaffective,700,Negative,lamp5_sig,0.0290714917332921,0.0,0.0
schizoaffective,700,Negative,pvalb_expr,0.0658355839148276,0.0,0.0
schizoaffective,700,Negative,pvalb_sig,0.0658355839148276,0.0,0.0
schizoaffective,700,Negative,sst_expr,0.0615422683904438,0.0,0.0
schizoaffective,700,Negative,opc_sig,0.0082692483751689,0.0,0.0
schizoaffective,700,Negative,vip_sig,0.0136188849712299,0.0,0.0
schizoaffective,700,Negative,sst_sig,0.0615422683904438,0.0,0.0
schizoaffective,700,Negative,endothelial_sig,0.0037898817615149,0.076,0.2048895612708018
schizoaffective,700,Negative,l5_it_sig,0.0022675981786616,0.089,0.2327190022010271
schizoaffective,700,Negative,pericyte_sig,-0.0004491235324442,0.61,1.0
schizoaffective,700,Negative,gad_sig,-0.0042991795169015,0.98,1.0
schizoaffective,700,Positive,pericyte_sig,0.0146446901374736,0.01,0.0333707865168539
schizoaffective,700,Positive,gad_sig,0.0086661609611606,0.028,0.0844263959390863
schizoaffective,700,Positive,l6_it_sig,0.0052404419908324,0.068,0.1871444015444015
schizoaffective,700,Positive,l5_it_sig,0.0021117196438289,0.428,0.7930269709543568
schizoaffective,700,Positive,l6_ct_sig,-0.0037813465078285,0.902,1.0
schizoaffective,700,Positive,endothelial_sig,-0.0071339373417498,0.994,1.0
schizoaffective,700,Positive,l2_3_it_sig,-0.0131555626446149,1.0,1.0
schizoaffective,700,Positive,astro_sig,-0.012000137320619,1.0,1.0
schizoaffective,700,Positive,l4_it_sig,-0.0366356326845834,1.0,1.0
schizoaffective,700,Positive,lamp5_sig,-0.0293702438534177,1.0,1.0
schizoaffective,700,Positive,oligo_sig,-0.017226864401786,1.0,1.0
schizoaffective,700,Positive,microglia_sig,-0.0063552668635288,1.0,1.0
schizoaffective,700,Positive,opc_sig,-0.0117990038724518,1.0,1.0
schizoaffective,700,Positive,pvalb_expr,-0.0767772773913213,1.0,1.0
schizoaffective,700,Positive,pvalb_sig,-0.0767772773913213,1.0,1.0
schizoaffective,700,Positive,sst_expr,-0.0456067135140297,1.0,1.0
schizoaffective,700,Positive,sst_sig,-0.0456067135140297,1.0,1.0
schizoaffective,700,Positive,vip_sig,-0.0131546845901651,1.0,1.0
schizoaffective,800,Negative,astro_sig,0.0054244672249266,0.0,0.0
schizoaffective,800,Negative,endothelial_sig,0.0080308606654042,0.0,0.0
schizoaffective,800,Negative,l2_3_it_sig,0.0124411621426998,0.0,0.0
schizoaffective,800,Negative,l4_it_sig,0.0443941946785882,0.0,0.0
schizoaffective,800,Negative,l6_it_sig,0.0114689641624371,0.0,0.0
schizoaffective,800,Negative,l6_ct_sig,0.0128550356845081,0.0,0.0
schizoaffective,800,Negative,microglia_sig,0.0398327567951314,0.0,0.0
schizoaffective,800,Negative,lamp5_sig,0.0248644362324038,0.0,0.0
schizoaffective,800,Negative,pvalb_expr,0.0621412262682049,0.0,0.0
schizoaffective,800,Negative,pvalb_sig,0.0621412262682049,0.0,0.0
schizoaffective,800,Negative,oligo_sig,0.0172034723004655,0.0,0.0
schizoaffective,800,Negative,opc_sig,0.008015352251958,0.0,0.0
schizoaffective,800,Negative,sst_expr,0.0539249850568466,0.0,0.0
schizoaffective,800,Negative,sst_sig,0.0539249850568466,0.0,0.0
schizoaffective,800,Negative,vip_sig,0.0151358078911552,0.0,0.0
schizoaffective,800,Negative,l5_it_sig,-0.0002325395356604,0.433,0.7975255813953488
schizoaffective,800,Negative,pericyte_sig,-0.0014017964757506,0.869,1.0
schizoaffective,800,Negative,gad_sig,-0.0028279350047779,0.889,1.0
schizoaffective,800,Positive,pericyte_sig,0.0142593722132528,0.001,0.0037995735607675
schizoaffective,800,Positive,gad_sig,0.0030547511231526,0.463,0.8380558659217877
schizoaffective,800,Positive,l5_it_sig,-0.0014551802517078,0.777,1.0
schizoaffective,800,Positive,l6_it_sig,-0.0077395991311942,0.958,1.0
schizoaffective,800,Positive,astro_sig,-0.0047084097486544,0.958,1.0
schizoaffective,800,Positive,endothelial_sig,-0.0050785906652253,0.99,1.0
schizoaffective,800,Positive,microglia_sig,0.0018120455069634,0.995,1.0
schizoaffective,800,Positive,l2_3_it_sig,-0.0137903242071944,0.999,1.0
schizoaffective,800,Positive,l6_ct_sig,-0.0120240465813417,1.0,1.0
schizoaffective,800,Positive,l4_it_sig,-0.0209443272621037,1.0,1.0
schizoaffective,800,Positive,oligo_sig,-0.0191549356675303,1.0,1.0
schizoaffective,800,Positive,lamp5_sig,-0.0237322962422745,1.0,1.0
schizoaffective,800,Positive,opc_sig,-0.0111517653103757,1.0,1.0
schizoaffective,800,Positive,pvalb_expr,-0.0433655936417616,1.0,1.0
schizoaffective,800,Positive,pvalb_sig,-0.0433655936417616,1.0,1.0
schizoaffective,800,Positive,sst_expr,-0.0239652869657027,1.0,1.0
schizoaffective,800,Positive,sst_sig,-0.0239652869657027,1.0,1.0
schizoaffective,800,Positive,vip_sig,-0.0156747542970686,1.0,1.0
schizoaffective,900,Negative,astro_sig,0.0073083543142515,0.0,0.0
schizoaffective,900,Negative,l2_3_it_sig,0.0138056700311592,0.0,0.0
schizoaffective,900,Negative,l6_ct_sig,0.0092791912433449,0.0,0.0
schizoaffective,900,Negative,l4_it_sig,0.0390994082674899,0.0,0.0
schizoaffective,900,Negative,opc_sig,0.0076862500422865,0.0,0.0
schizoaffective,900,Negative,oligo_sig,0.0128861866006601,0.0,0.0
schizoaffective,900,Negative,microglia_sig,0.039840524640194,0.0,0.0
schizoaffective,900,Negative,lamp5_sig,0.0202651106910221,0.0,0.0
schizoaffective,900,Negative,pvalb_expr,0.0559996892228452,0.0,0.0
schizoaffective,900,Negative,pvalb_sig,0.0559996892228452,0.0,0.0
schizoaffective,900,Negative,sst_expr,0.048030185314621,0.0,0.0
schizoaffective,900,Negative,sst_sig,0.048030185314621,0.0,0.0
schizoaffective,900,Negative,vip_sig,0.0111164882704918,0.0,0.0
schizoaffective,900,Negative,l6_it_sig,0.0077094669874266,0.001,0.0037995735607675
schizoaffective,900,Negative,l5_it_sig,0.0022155294450688,0.05,0.142332268370607
schizoaffective,900,Negative,endothelial_sig,0.0042136175884955,0.38,0.7320648648648649
schizoaffective,900,Negative,pericyte_sig,0.0009569743870384,0.402,0.7616842105263159
schizoaffective,900,Negative,gad_sig,-0.0009464919749852,0.589,1.0
schizoaffective,900,Positive,pericyte_sig,0.0067660173192543,0.341,0.6733096952908588
schizoaffective,900,Positive,l6_it_sig,-0.0009583358280503,0.579,0.989715107913669
schizoaffective,900,Positive,gad_sig,0.0007587309617503,0.606,1.0
schizoaffective,900,Positive,astro_sig,-0.0009116752095289,0.71,1.0
schizoaffective,900,Positive,l5_it_sig,-0.0024928757043199,0.836,1.0
schizoaffective,900,Positive,endothelial_sig,-0.0019680226542547,0.896,1.0
schizoaffective,900,Positive,microglia_sig,-0.0047765542556567,0.998,1.0
schizoaffective,900,Positive,l2_3_it_sig,-0.0128522141211232,1.0,1.0
schizoaffective,900,Positive,l6_ct_sig,-0.0104078712094788,1.0,1.0
schizoaffective,900,Positive,l4_it_sig,-0.0210573728455373,1.0,1.0
schizoaffective,900,Positive,oligo_sig,-0.0178344550823491,1.0,1.0
schizoaffective,900,Positive,lamp5_sig,-0.0224786843560175,1.0,1.0
schizoaffective,900,Positive,opc_sig,-0.0060605975828413,1.0,1.0
schizoaffective,900,Positive,pvalb_expr,-0.0527191140335796,1.0,1.0
schizoaffective,900,Positive,pvalb_sig,-0.0527191140335796,1.0,1.0
schizoaffective,900,Positive,sst_expr,-0.0208917335503525,1.0,1.0
schizoaffective,900,Positive,sst_sig,-0.0208917335503525,1.0,1.0
schizoaffective,900,Positive,vip_sig,-0.014547656411616,1.0,1.0
schizoaffective,1000,Negative,astro_sig,0.0073977105287598,0.0,0.0
schizoaffective,1000,Negative,l2_3_it_sig,0.0144177578203191,0.0,0.0
schizoaffective,1000,Negative,l6_ct_sig,0.0102177869332587,0.0,0.0
schizoaffective,1000,Negative,l4_it_sig,0.0422253265550588,0.0,0.0
schizoaffective,1000,Negative,l6_it_sig,0.0108693907658996,0.0,0.0
schizoaffective,1000,Negative,oligo_sig,0.0141493371205463,0.0,0.0
schizoaffective,1000,Negative,microglia_sig,0.0333542842845423,0.0,0.0
schizoaffective,1000,Negative,lamp5_sig,0.0133932965665458,0.0,0.0
schizoaffective,1000,Negative,pvalb_expr,0.0473773648399297,0.0,0.0
schizoaffective,1000,Negative,pvalb_sig,0.0473773648399297,0.0,0.0
schizoaffective,1000,Negative,sst_expr,0.0427706030032131,0.0,0.0
schizoaffective,1000,Negative,opc_sig,0.0076119697676433,0.0,0.0
schizoaffective,1000,Negative,vip_sig,0.0071312889909123,0.0,0.0
schizoaffective,1000,Negative,sst_sig,0.0427706030032131,0.0,0.0
schizoaffective,1000,Negative,l5_it_sig,0.0038790142341938,0.006,0.0208828125
schizoaffective,1000,Negative,pericyte_sig,0.002688709653,0.021,0.0654803149606299
schizoaffective,1000,Negative,endothelial_sig,0.0043850328765265,0.034,0.1012330827067669
schizoaffective,1000,Negative,gad_sig,-9.540652372016984e-05,0.422,0.7862038682697334
schizoaffective,1000,Positive,gad_sig,0.0041376424460587,0.082,0.2177704918032787
schizoaffective,1000,Positive,l6_it_sig,0.0022166513194393,0.171,0.4012139565503621
schizoaffective,1000,Positive,pericyte_sig,0.0111947773862387,0.339,0.6704750277469479
schizoaffective,1000,Positive,l5_it_sig,-0.0009100424391512,0.921,1.0
schizoaffective,1000,Positive,l2_3_it_sig,-0.002306523917129,0.924,1.0
schizoaffective,1000,Positive,endothelial_sig,-0.0027555264347214,0.946,1.0
schizoaffective,1000,Positive,l6_ct_sig,-0.0061752506652864,0.986,1.0
schizoaffective,1000,Positive,astro_sig,-0.0056161005385982,0.992,1.0
schizoaffective,1000,Positive,vip_sig,-0.006615666548074,0.992,1.0
schizoaffective,1000,Positive,l4_it_sig,-0.0168894283496837,1.0,1.0
schizoaffective,1000,Positive,oligo_sig,-0.0109985300340318,1.0,1.0
schizoaffective,1000,Positive,lamp5_sig,-0.0121388176534274,1.0,1.0
schizoaffective,1000,Positive,opc_sig,-0.0072257302666087,1.0,1.0
schizoaffective,1000,Positive,pvalb_expr,-0.042733806103569,1.0,1.0
schizoaffective,1000,Positive,pvalb_sig,-0.042733806103569,1.0,1.0
schizoaffective,1000,Positive,microglia_sig,-0.009524006315702,1.0,1.0
schizoaffective,1000,Positive,sst_expr,-0.0268557287376249,1.0,1.0
schizoaffective,1000,Positive,sst_sig,-0.0268557287376249,1.0,1.0
schizophrenia,100,Negative,astro_sig,0.0108808474635233,0.0,0.0
schizophrenia,100,Negative,l2_3_it_sig,0.0230856793347527,0.0,0.0
schizophrenia,100,Negative,l6_ct_sig,0.0104783050966896,0.0,0.0
schizophrenia,100,Negative,l4_it_sig,0.0399925626349804,0.0,0.0
schizophrenia,100,Negative,opc_sig,0.0089482534067203,0.0,0.0
schizophrenia,100,Negative,oligo_sig,0.0071310422553734,0.0,0.0
schizophrenia,100,Negative,microglia_sig,0.0304639965817694,0.0,0.0
schizophrenia,100,Negative,lamp5_sig,0.0231783275173232,0.0,0.0
schizophrenia,100,Negative,pvalb_expr,0.0487592183742759,0.0,0.0
schizophrenia,100,Negative,pvalb_sig,0.0487592183742759,0.0,0.0
schizophrenia,100,Negative,sst_expr,0.0625361069260609,0.0,0.0
schizophrenia,100,Negative,sst_sig,0.0625361069260609,0.0,0.0
schizophrenia,100,Negative,pericyte_sig,0.0070381501279971,0.001,0.0037995735607675
schizophrenia,100,Negative,l6_it_sig,0.0113776391047316,0.002,0.0073788819875776
schizophrenia,100,Negative,l5_it_sig,0.0068949714930264,0.037,0.108712283594394
schizophrenia,100,Negative,endothelial_sig,0.003082649944655,0.206,0.468528398213146
schizophrenia,100,Negative,gad_sig,-0.001903027552449,0.725,1.0
schizophrenia,100,Negative,vip_sig,-0.0068922114248242,0.914,1.0
schizophrenia,100,Positive,endothelial_sig,0.0148839640976889,0.032,0.0955175879396985
schizophrenia,100,Positive,gad_sig,0.0046658138352909,0.066,0.1827692307692307
schizophrenia,100,Positive,vip_sig,-0.0018221732022204,0.465,0.8408219178082192
schizophrenia,100,Positive,l5_it_sig,-0.0051938677466491,0.767,1.0
schizophrenia,100,Positive,oligo_sig,-0.0051578495644524,0.869,1.0
schizophrenia,100,Positive,pericyte_sig,0.014937141291109,0.872,1.0
schizophrenia,100,Positive,l6_ct_sig,-0.0082795423777232,0.965,1.0
schizophrenia,100,Positive,astro_sig,-0.0077404636430399,0.997,1.0
schizophrenia,100,Positive,l6_it_sig,-0.0273479999648219,1.0,1.0
schizophrenia,100,Positive,l4_it_sig,-0.0084840942671557,1.0,1.0
schizophrenia,100,Positive,microglia_sig,0.0654671070899995,1.0,1.0
schizophrenia,100,Positive,lamp5_sig,-0.0399710381152714,1.0,1.0
schizophrenia,100,Positive,opc_sig,0.0011549064512652,1.0,1.0
schizophrenia,100,Positive,pvalb_expr,0.0905443753015064,1.0,1.0
schizophrenia,100,Positive,pvalb_sig,0.0905443753015064,1.0,1.0
schizophrenia,100,Positive,l2_3_it_sig,-0.0268586152471461,1.0,1.0
schizophrenia,100,Positive,sst_expr,0.046432443948503,1.0,1.0
schizophrenia,100,Positive,sst_sig,0.046432443948503,1.0,1.0
schizophrenia,300,Negative,astro_sig,0.0081599846336669,0.0,0.0
schizophrenia,300,Negative,l2_3_it_sig,0.0170302583981585,0.0,0.0
schizophrenia,300,Negative,l4_it_sig,0.0612021889943337,0.0,0.0
schizophrenia,300,Negative,pvalb_expr,0.079331574993429,0.0,0.0
schizophrenia,300,Negative,opc_sig,0.0070159669701098,0.0,0.0
schizophrenia,300,Negative,oligo_sig,0.0215149073764156,0.0,0.0
schizophrenia,300,Negative,microglia_sig,0.0385874651322375,0.0,0.0
schizophrenia,300,Negative,lamp5_sig,0.0278146351258166,0.0,0.0
schizophrenia,300,Negative,sst_expr,0.0891097588208941,0.0,0.0
schizophrenia,300,Negative,pvalb_sig,0.079331574993429,0.0,0.0
schizophrenia,300,Negative,sst_sig,0.0891097588208941,0.0,0.0
schizophrenia,300,Negative,l6_ct_sig,0.0119645489203564,0.001,0.0037995735607675
schizophrenia,300,Negative,l6_it_sig,0.0062264413676673,0.024,0.0738015530629853
schizophrenia,300,Negative,l5_it_sig,0.004085804377971,0.029,0.0872202531645569
schizophrenia,300,Negative,pericyte_sig,0.0008056497875679,0.138,0.3373333333333333
schizophrenia,300,Negative,gad_sig,0.001610665246417,0.319,0.6423254237288135
schizophrenia,300,Negative,endothelial_sig,-0.0007063674936615,0.749,1.0
schizophrenia,300,Negative,vip_sig,-0.0012731337302171,0.967,1.0
schizophrenia,300,Positive,l5_it_sig,-0.0023324468278848,0.711,1.0
schizophrenia,300,Positive,vip_sig,-0.0036916124986664,0.747,1.0
schizophrenia,300,Positive,gad_sig,-0.002370249115192,0.82,1.0
schizophrenia,300,Positive,endothelial_sig,-0.0067100838338912,0.883,1.0
schizophrenia,300,Positive,l6_it_sig,-0.0187063198598527,0.948,1.0
schizophrenia,300,Positive,astro_sig,0.0008901711477542,0.978,1.0
schizophrenia,300,Positive,pericyte_sig,0.001321769166769,0.997,1.0
schizophrenia,300,Positive,microglia_sig,0.0413308572144198,0.999,1.0
schizophrenia,300,Positive,l6_ct_sig,-0.0196012304459315,1.0,1.0
schizophrenia,300,Positive,l4_it_sig,-0.0217884214914019,1.0,1.0
schizophrenia,300,Positive,oligo_sig,-0.033743836239219,1.0,1.0
schizophrenia,300,Positive,lamp5_sig,-0.0188632290806833,1.0,1.0
schizophrenia,300,Positive,opc_sig,0.0046796843198911,1.0,1.0
schizophrenia,300,Positive,pvalb_expr,0.0220316779710057,1.0,1.0
schizophrenia,300,Positive,pvalb_sig,0.0220316779710057,1.0,1.0
schizophrenia,300,Positive,l2_3_it_sig,-0.0338920959766031,1.0,1.0
schizophrenia,300,Positive,sst_expr,0.0409946795264162,1.0,1.0
schizophrenia,300,Positive,sst_sig,0.0409946795264162,1.0,1.0
schizophrenia,400,Negative,astro_sig,0.0047396865626556,0.0,0.0
schizophrenia,400,Negative,l2_3_it_sig,0.0084165144200486,0.0,0.0
schizophrenia,400,Negative,l6_it_sig,0.0071550846148176,0.0,0.0
schizophrenia,400,Negative,l4_it_sig,0.0469520203174162,0.0,0.0
schizophrenia,400,Negative,opc_sig,0.0073631952495362,0.0,0.0
schizophrenia,400,Negative,oligo_sig,0.0202202858366484,0.0,0.0
schizophrenia,400,Negative,microglia_sig,0.0268386296798782,0.0,0.0
schizophrenia,400,Negative,lamp5_sig,0.0134150921932768,0.0,0.0
schizophrenia,400,Negative,pvalb_expr,0.0612032759016483,0.0,0.0
schizophrenia,400,Negative,pvalb_sig,0.0612032759016483,0.0,0.0
schizophrenia,400,Negative,sst_expr,0.0690904739792117,0.0,0.0
schizophrenia,400,Negative,sst_sig,0.0690904739792117,0.0,0.0
schizophrenia,400,Negative,l5_it_sig,0.0081013748035592,0.007,0.0240578592092574
schizophrenia,400,Negative,l6_ct_sig,0.0081086201474041,0.021,0.0654803149606299
schizophrenia,400,Negative,pericyte_sig,-0.0023928773061916,0.556,0.961467248908297
schizophrenia,400,Negative,endothelial_sig,0.0043834537883894,0.648,1.0
schizophrenia,400,Negative,gad_sig,-0.0018999331023961,0.692,1.0
schizophrenia,400,Negative,vip_sig,-0.0069594327348184,1.0,1.0
schizophrenia,400,Positive,vip_sig,0.0094222353982666,0.02,0.0625263157894737
schizophrenia,400,Positive,endothelial_sig,0.0037559872845554,0.041,0.1185109489051094
schizophrenia,400,Positive,l6_ct_sig,-0.0008212509145635,0.54,0.9392679355783308
schizophrenia,400,Positive,gad_sig,2.272705312878739e-05,0.761,1.0
schizophrenia,400,Positive,l5_it_sig,-0.0035420226068275,0.816,1.0
schizophrenia,400,Positive,pericyte_sig,0.0145361784800641,0.843,1.0
schizophrenia,400,Positive,astro_sig,0.0013549109066299,0.85,1.0
schizophrenia,400,Positive,l6_it_sig,-0.0059088307421262,0.864,1.0
schizophrenia,400,Positive,l4_it_sig,0.0028547739020172,1.0,1.0
schizophrenia,400,Positive,lamp5_sig,-0.0087675781857566,1.0,1.0
schizophrenia,400,Positive,oligo_sig,-0.0197137376737493,1.0,1.0
schizophrenia,400,Positive,microglia_sig,0.0299290172975954,1.0,1.0
schizophrenia,400,Positive,opc_sig,0.0003525482336599,1.0,1.0
schizophrenia,400,Positive,pvalb_expr,0.0229152484011968,1.0,1.0
schizophrenia,400,Positive,pvalb_sig,0.0229152484011968,1.0,1.0
schizophrenia,400,Positive,l2_3_it_sig,-0.0112491637480405,1.0,1.0
schizophrenia,400,Positive,sst_expr,0.0308993633385045,1.0,1.0
schizophrenia,400,Positive,sst_sig,0.0308993633385045,1.0,1.0
schizophrenia,500,Negative,astro_sig,0.0082109282741531,0.0,0.0
schizophrenia,500,Negative,l2_3_it_sig,0.0151663119076171,0.0,0.0
schizophrenia,500,Negative,l6_it_sig,0.0082148228695232,0.0,0.0
schizophrenia,500,Negative,l4_it_sig,0.0463918259422449,0.0,0.0
schizophrenia,500,Negative,opc_sig,0.0063649115029474,0.0,0.0
schizophrenia,500,Negative,oligo_sig,0.0113289533094839,0.0,0.0
schizophrenia,500,Negative,microglia_sig,0.0317041818818356,0.0,0.0
schizophrenia,500,Negative,lamp5_sig,0.0179238705839043,0.0,0.0
schizophrenia,500,Negative,pvalb_expr,0.066336097044924,0.0,0.0
schizophrenia,500,Negative,pvalb_sig,0.066336097044924,0.0,0.0
schizophrenia,500,Negative,sst_expr,0.0646525034278461,0.0,0.0
schizophrenia,500,Negative,sst_sig,0.0646542706655501,0.0,0.0
schizophrenia,500,Negative,l5_it_sig,0.0083674824248753,0.001,0.0037995735607675
schizophrenia,500,Negative,l6_ct_sig,0.0073198210224144,0.008,0.0272842105263157
schizophrenia,500,Negative,pericyte_sig,0.0012282300682796,0.095,0.2449927641099855
schizophrenia,500,Negative,endothelial_sig,0.0072497457239827,0.145,0.3510733695652173
schizophrenia,500,Negative,gad_sig,-0.0012284196094852,0.59,1.0
schizophrenia,500,Negative,vip_sig,-0.0018022716795141,0.889,1.0
schizophrenia,500,Positive,pericyte_sig,0.0136886832060511,0.09,0.2348169838945827
schizophrenia,500,Positive,vip_sig,0.0043871329209261,0.129,0.3183905817174515
schizophrenia,500,Positive,gad_sig,0.0034985689209541,0.416,0.778689075630252
